application_id,amount,duration_in_days,check_field_1,check_field_2,check_field_3,prev_amount,free_amount,diff_dates_in_days
43362,7.170119543449628,29.0,False,False,False,7.090076835776092,0.0,374
43388,7.438383530044307,24.0,False,True,True,7.3777589082278725,9.70503661381229,373
43392,6.907755278982137,32.0,True,False,True,6.214608098422191,8.809862805379057,306
43432,7.003065458786462,11.0,False,True,True,6.907755278982137,0.0,447
43483,6.396929655216146,45.0,False,False,False,6.396929655216146,8.732304571033183,357
43484,7.649692623711514,36.0,True,False,True,7.600902459542082,0.0,240
43558,7.003065458786462,9.0,True,True,True,8.039157390473237,8.732304571033183,404
43620,7.600902459542082,4.0,False,True,True,7.3777589082278725,0.0,116
43637,7.24422751560335,4.0,False,False,False,8.101677747454572,5.991464547107982,469
43666,7.003065458786462,2.0,True,True,False,7.783224016336037,6.684611727667927,389
43822,7.7406644019172415,26.0,False,False,False,7.003065458786462,8.867850063029406,360
43869,7.824046010856292,33.0,True,False,False,7.549609165154532,8.987196820661973,566
43936,6.396929655216146,17.0,True,False,True,7.824046010856292,8.039157390473237,385
43938,7.9724660159745655,11.0,False,False,False,8.131530710604252,0.0,718
43949,7.003065458786462,28.0,True,False,False,7.937374696163295,8.987196820661973,470
43985,7.170119543449628,25.0,False,False,True,7.313220387090301,8.779557455883728,448
44026,6.214608098422191,33.0,True,False,False,7.783224016336037,8.006367567650246,110
44046,7.549609165154532,6.0,True,True,False,7.495541943884256,9.314700387300425,229
44113,8.070906088787819,14.0,False,False,True,6.551080335043404,8.935903526274423,588
44127,7.649692623711514,44.0,True,False,False,6.684611727667927,0.0,518
44147,6.802394763324311,36.0,False,False,False,7.9724660159745655,0.0,505
44224,7.8632667240095735,44.0,True,False,True,6.802394763324311,0.0,145
44281,7.937374696163295,36.0,True,True,False,6.214608098422191,9.0595174822416,55
44312,7.3777589082278725,23.0,False,False,False,6.551080335043404,7.7406644019172415,314
44326,7.549609165154532,29.0,False,False,True,7.696212639346407,8.699514748210191,437
44472,7.9724660159745655,18.0,True,False,False,7.649692623711514,7.783224016336037,286
44497,6.214608098422191,22.0,True,True,False,7.600902459542082,0.0,238
44620,6.907755278982137,30.0,False,True,False,7.090076835776092,0.0,711
44682,6.551080335043404,14.0,False,False,True,7.24422751560335,8.648221453822641,355
44685,8.006367567650246,38.0,False,True,False,8.131530710604252,4.605170185988092,206
44724,7.003065458786462,31.0,False,True,True,8.101677747454572,9.02401079378469,537
44766,8.131530710604252,40.0,True,False,False,6.802394763324311,8.779557455883728,624
44787,8.006367567650246,30.0,True,True,False,7.7406644019172415,9.332558004700433,425
44889,8.131530710604252,24.0,False,True,True,7.7406644019172415,8.366370301681654,486
44901,8.131530710604252,0.0,True,False,True,7.3777589082278725,7.824046010856292,318
44973,7.649692623711514,40.0,False,False,True,7.313220387090301,0.0,432
45074,6.396929655216146,5.0,False,True,False,6.551080335043404,8.101677747454572,560
45167,7.7406644019172415,10.0,False,True,True,7.24422751560335,7.438383530044307,690
45203,6.907755278982137,35.0,False,True,False,6.907755278982137,0.0,333
45204,7.090076835776092,21.0,True,True,False,6.214608098422191,8.536995818712418,406
45216,7.090076835776092,2.0,False,True,True,7.3777589082278725,0.0,532
45234,6.214608098422191,41.0,False,False,True,7.170119543449628,0.0,371
45266,6.214608098422191,27.0,False,True,True,7.600902459542082,0.0,413
45268,8.039157390473237,15.0,False,False,True,7.824046010856292,0.0,371
45272,7.937374696163295,44.0,True,False,False,7.824046010856292,0.0,449
45293,7.937374696163295,26.0,True,False,False,7.549609165154532,9.525151111816216,206
45332,7.7406644019172415,24.0,True,False,False,7.8632667240095735,0.0,615
45365,7.3777589082278725,39.0,False,True,False,6.551080335043404,9.011889433252344,122
45410,7.24422751560335,6.0,False,True,False,7.8632667240095735,0.0,392
45426,7.170119543449628,17.0,False,False,False,7.8632667240095735,0.0,370
45462,6.214608098422191,45.0,True,True,True,7.495541943884256,0.0,416
45505,7.313220387090301,34.0,True,True,True,6.214608098422191,8.517193191416238,475
45511,6.396929655216146,37.0,False,False,False,7.090076835776092,0.0,169
45529,7.090076835776092,15.0,False,False,True,8.101677747454572,0.0,351
45619,7.8632667240095735,45.0,True,True,False,7.9724660159745655,5.703782474656201,390
45707,6.551080335043404,0.0,True,True,True,8.101677747454572,0.0,114
45749,8.039157390473237,45.0,False,True,True,7.438383530044307,8.909235279192261,162
45794,7.438383530044307,26.0,False,True,False,7.090076835776092,7.495541943884256,204
45899,8.101677747454572,32.0,False,False,True,7.549609165154532,0.0,461
45950,8.006367567650246,5.0,True,False,True,7.549609165154532,8.039157390473237,108
45968,7.696212639346407,33.0,False,False,True,6.396929655216146,8.496990484098719,441
46029,6.551080335043404,32.0,False,False,True,7.600902459542082,9.126958763037132,231
46045,7.7406644019172415,15.0,False,False,False,8.131530710604252,8.294049640102028,561
46100,7.696212639346407,2.0,True,False,False,7.003065458786462,9.560997243589352,64
46197,7.696212639346407,24.0,False,True,True,7.824046010856292,7.090076835776092,498
46198,6.396929655216146,26.0,True,False,True,7.549609165154532,0.0,627
46201,6.214608098422191,15.0,False,False,True,8.070906088787819,0.0,186
46209,6.214608098422191,26.0,True,False,False,7.783224016336037,8.732304571033183,188
46236,6.802394763324311,38.0,True,True,False,6.684611727667927,8.948975607841776,405
46329,7.170119543449628,45.0,False,False,True,7.9724660159745655,8.99961934066053,383
46406,8.101677747454572,17.0,False,False,True,7.8632667240095735,9.588776807696428,54
46436,6.907755278982137,24.0,True,False,True,7.495541943884256,7.003065458786462,418
46559,7.495541943884256,33.0,True,False,False,7.313220387090301,0.0,448
46559,6.551080335043404,17.0,False,True,True,8.006367567650246,0.0,193
46574,8.039157390473237,3.0,False,True,False,8.070906088787819,7.824046010856292,307
46614,6.907755278982137,2.0,False,False,False,8.039157390473237,8.411832675758411,182
46620,7.783224016336037,3.0,True,False,True,8.070906088787819,0.0,471
46635,8.039157390473237,45.0,True,True,True,6.684611727667927,8.366370301681654,563
46648,7.824046010856292,2.0,False,False,False,6.907755278982137,0.0,463
46701,7.783224016336037,16.0,True,True,True,7.090076835776092,4.605170185988092,564
46737,7.600902459542082,33.0,True,True,True,7.7406644019172415,9.568014816247999,511
46863,7.824046010856292,32.0,False,True,False,7.24422751560335,8.517193191416238,224
46885,7.090076835776092,3.0,True,True,False,6.214608098422191,7.3777589082278725,404
47224,7.783224016336037,36.0,True,True,True,7.649692623711514,0.0,232
47257,7.8632667240095735,12.0,True,True,True,7.3777589082278725,0.0,425
47284,7.783224016336037,20.0,False,True,True,6.907755278982137,0.0,438
47356,7.783224016336037,4.0,True,True,False,7.937374696163295,8.433811582477187,602
47403,7.824046010856292,1.0,False,False,True,6.684611727667927,0.0,516
47495,7.549609165154532,12.0,True,False,True,6.214608098422191,9.341368634382587,432
47498,6.551080335043404,15.0,False,True,True,7.937374696163295,8.85366542803745,610
47499,6.802394763324311,13.0,False,False,False,7.649692623711514,7.7406644019172415,95
47555,7.649692623711514,28.0,False,True,False,7.549609165154532,8.909235279192261,395
47588,7.649692623711514,32.0,False,True,True,8.070906088787819,8.216088098632316,134
47701,8.006367567650246,36.0,True,False,False,7.696212639346407,0.0,544
47742,7.003065458786462,20.0,True,True,True,6.396929655216146,7.937374696163295,244
47764,8.131530710604252,43.0,False,True,False,7.438383530044307,9.517825071724143,599
47824,7.9724660159745655,20.0,True,True,True,7.24422751560335,0.0,412
47832,7.600902459542082,13.0,False,False,False,7.600902459542082,7.824046010856292,605
47975,7.7406644019172415,38.0,True,True,True,7.649692623711514,0.0,429
48012,7.649692623711514,14.0,False,False,False,7.8632667240095735,9.464982590349763,616
48024,6.551080335043404,14.0,True,True,False,7.649692623711514,0.0,418
48037,7.24422751560335,19.0,False,False,True,8.101677747454572,8.764053269347762,371
48039,7.003065458786462,14.0,False,True,True,7.313220387090301,9.698920386794853,25
48179,8.039157390473237,18.0,False,False,True,7.90100705199242,8.909235279192261,379
48219,7.313220387090301,20.0,False,False,False,7.495541943884256,0.0,246
48305,6.907755278982137,41.0,False,True,False,7.783224016336037,0.0,90
48323,8.101677747454572,18.0,True,True,False,6.551080335043404,8.006367567650246,250
48334,7.7406644019172415,38.0,False,False,True,7.600902459542082,9.409191230721348,405
48345,7.8632667240095735,6.0,True,False,False,7.824046010856292,8.496990484098719,245
48355,7.649692623711514,33.0,True,False,True,6.907755278982137,7.649692623711514,534
48435,6.551080335043404,40.0,True,True,False,7.8632667240095735,0.0,549
48449,6.396929655216146,0.0,True,False,True,7.937374696163295,8.294049640102028,167
48462,7.313220387090301,18.0,True,False,True,8.101677747454572,7.9724660159745655,139
48463,7.9724660159745655,29.0,False,True,False,8.006367567650246,8.612503371220562,203
48465,6.684611727667927,4.0,False,False,False,7.003065458786462,0.0,565
48475,7.495541943884256,4.0,False,True,False,7.696212639346407,7.649692623711514,403
48583,7.783224016336037,24.0,False,False,False,7.3777589082278725,7.649692623711514,117
48665,6.907755278982137,3.0,False,False,True,8.131530710604252,0.0,248
48682,6.907755278982137,2.0,True,True,True,8.131530710604252,9.495519314209846,108
48687,8.006367567650246,20.0,False,True,True,7.549609165154532,0.0,223
48716,8.070906088787819,18.0,False,True,True,7.549609165154532,0.0,197
48742,7.549609165154532,42.0,False,True,True,7.649692623711514,7.313220387090301,315
48746,7.649692623711514,27.0,False,True,False,7.90100705199242,0.0,265
48762,7.783224016336037,24.0,False,True,False,8.101677747454572,0.0,276
48767,7.600902459542082,14.0,False,False,False,8.006367567650246,0.0,272
48772,6.802394763324311,28.0,True,True,True,6.907755278982137,8.612503371220562,410
48772,7.438383530044307,21.0,True,True,True,7.495541943884256,6.551080335043404,234
48795,7.313220387090301,14.0,False,False,True,7.003065458786462,7.9724660159745655,484
48798,8.070906088787819,4.0,False,False,False,7.600902459542082,9.249561085129464,251
48858,7.438383530044307,21.0,False,False,True,6.551080335043404,0.0,591
48921,7.824046010856292,28.0,False,False,False,7.549609165154532,8.961879012677683,371
49004,6.684611727667927,37.0,True,False,True,7.170119543449628,0.0,438
49040,8.131530710604252,42.0,True,False,False,6.551080335043404,0.0,56
49052,8.006367567650246,8.0,False,True,True,7.600902459542082,9.449357272446683,201
49105,7.9724660159745655,19.0,True,False,True,7.549609165154532,0.0,251
49112,7.438383530044307,42.0,False,True,True,7.8632667240095735,0.0,248
49156,6.802394763324311,14.0,False,True,True,7.24422751560335,9.546812608597396,237
49184,7.3777589082278725,45.0,True,False,True,8.131530710604252,9.51044496442652,188
49215,7.170119543449628,31.0,False,False,True,7.600902459542082,7.24422751560335,540
49238,6.684611727667927,41.0,False,False,True,8.101677747454572,0.0,426
49253,7.937374696163295,2.0,False,True,True,7.649692623711514,8.366370301681654,250
49256,6.907755278982137,30.0,False,True,True,8.070906088787819,0.0,618
49264,7.549609165154532,6.0,True,True,True,6.907755278982137,0.0,548
49307,7.783224016336037,8.0,False,False,True,6.802394763324311,9.692766521220475,328
49328,8.131530710604252,3.0,False,True,True,7.937374696163295,0.0,210
49447,7.495541943884256,13.0,True,False,False,8.101677747454572,9.179881164491475,226
49482,6.396929655216146,4.0,False,False,False,7.438383530044307,6.396929655216146,141
49489,7.7406644019172415,43.0,False,True,False,7.824046010856292,7.7406644019172415,485
49490,7.696212639346407,8.0,False,True,False,7.9724660159745655,8.716044050161402,293
49537,7.824046010856292,44.0,False,False,True,7.003065458786462,9.305650551780507,367
49553,7.170119543449628,27.0,False,False,True,7.003065458786462,8.411832675758411,459
49588,7.438383530044307,17.0,False,True,False,6.551080335043404,0.0,335
49590,8.070906088787819,9.0,False,False,True,7.824046010856292,0.0,165
49604,7.549609165154532,28.0,False,True,False,7.783224016336037,7.003065458786462,486
49628,7.9724660159745655,32.0,False,True,True,7.824046010856292,9.249561085129464,338
49679,7.600902459542082,31.0,True,True,False,7.90100705199242,0.0,130
49731,7.170119543449628,9.0,False,False,False,7.783224016336037,0.0,12
49745,8.070906088787819,9.0,False,True,True,8.131530710604252,6.214608098422191,551
49890,7.313220387090301,26.0,True,False,True,7.090076835776092,0.0,430
49909,6.802394763324311,40.0,False,True,False,7.7406644019172415,8.433811582477187,195
49918,6.907755278982137,21.0,False,True,False,6.214608098422191,8.881836305004146,450
50048,7.90100705199242,34.0,False,False,False,7.8632667240095735,9.655026193237628,340
50119,6.907755278982137,32.0,False,True,True,8.131530710604252,8.612503371220562,359
50122,7.24422751560335,13.0,True,False,True,7.600902459542082,9.071078304642676,577
50204,7.600902459542082,34.0,False,False,False,7.9724660159745655,0.0,502
50229,8.101677747454572,24.0,True,False,True,8.101677747454572,8.794824928014517,526
50291,7.600902459542082,19.0,False,True,True,8.039157390473237,4.605170185988092,216
50311,7.549609165154532,27.0,True,True,False,7.937374696163295,9.011889433252344,482
50344,6.214608098422191,44.0,False,True,True,6.684611727667927,0.0,637
50361,8.101677747454572,5.0,False,False,True,7.696212639346407,0.0,677
50514,7.438383530044307,42.0,False,True,True,7.90100705199242,8.070906088787819,242
50518,7.937374696163295,23.0,False,True,False,7.824046010856292,9.126958763037132,334
50523,8.039157390473237,43.0,True,False,True,7.90100705199242,8.794824928014517,413
50630,6.551080335043404,14.0,False,True,False,6.907755278982137,5.991464547107982,415
50680,6.396929655216146,16.0,False,False,False,7.313220387090301,0.0,347
50749,7.600902459542082,12.0,True,False,True,7.8632667240095735,0.0,446
50768,8.039157390473237,21.0,False,True,True,6.551080335043404,9.642122788401721,380
50777,7.783224016336037,25.0,True,True,False,6.907755278982137,0.0,135
50788,7.9724660159745655,19.0,True,True,False,6.684611727667927,0.0,505
50798,7.9724660159745655,13.0,True,False,True,7.549609165154532,0.0,353
50800,8.006367567650246,45.0,True,True,True,7.696212639346407,0.0,482
50824,7.90100705199242,23.0,False,True,False,7.438383530044307,9.400960731584833,332
50855,7.937374696163295,24.0,True,True,True,8.101677747454572,9.137769679141348,426
50999,7.313220387090301,39.0,False,True,False,7.438383530044307,0.0,358
51026,7.649692623711514,39.0,False,False,True,6.551080335043404,0.0,249
51114,6.907755278982137,10.0,False,False,True,7.90100705199242,8.699514748210191,559
51116,7.7406644019172415,32.0,True,False,False,7.313220387090301,0.0,304
51117,6.396929655216146,10.0,True,False,False,7.696212639346407,9.126958763037132,504
51127,8.131530710604252,17.0,False,True,True,6.551080335043404,0.0,383
51136,7.8632667240095735,16.0,False,False,True,8.131530710604252,0.0,320
51203,7.696212639346407,28.0,True,False,False,8.006367567650246,8.242756345714477,335
51286,8.039157390473237,34.0,True,False,False,7.696212639346407,6.551080335043404,620
51333,7.8632667240095735,4.0,True,False,False,7.696212639346407,8.242756345714477,305
51362,8.101677747454572,38.0,False,False,False,7.495541943884256,0.0,327
51398,7.7406644019172415,32.0,False,True,True,7.090076835776092,0.0,468
51429,6.907755278982137,18.0,False,False,False,7.3777589082278725,9.277999020449997,204
51442,7.783224016336037,29.0,False,True,True,7.7406644019172415,0.0,300
51524,7.696212639346407,23.0,True,True,False,7.549609165154532,7.8632667240095735,616
51535,6.214608098422191,21.0,False,False,False,7.937374696163295,7.9724660159745655,340
51539,7.24422751560335,31.0,True,False,True,6.214608098422191,8.476371196895983,247
51623,8.070906088787819,24.0,False,True,True,6.551080335043404,9.071078304642676,463
51674,7.438383530044307,22.0,False,False,True,6.684611727667927,9.532423871145296,525
51682,7.438383530044307,38.0,True,False,False,7.438383530044307,8.131530710604252,255
51798,8.070906088787819,20.0,True,False,True,7.9724660159745655,9.532423871145296,338
51883,6.684611727667927,26.0,False,False,True,8.039157390473237,8.881836305004146,385
51898,7.495541943884256,41.0,False,False,False,7.495541943884256,0.0,426
51939,6.396929655216146,34.0,True,False,False,7.600902459542082,7.7406644019172415,226
52005,7.090076835776092,12.0,False,True,False,8.131530710604252,9.803667217253917,436
52030,7.600902459542082,13.0,False,False,False,7.824046010856292,9.20029003612268,571
52111,7.170119543449628,2.0,False,True,False,7.090076835776092,0.0,402
52154,7.9724660159745655,3.0,True,False,True,7.649692623711514,0.0,403
52162,7.783224016336037,30.0,True,False,True,7.8632667240095735,9.305650551780507,293
52191,8.006367567650246,33.0,True,False,True,6.684611727667927,8.83927669058535,72
52229,7.8632667240095735,40.0,False,False,True,8.070906088787819,0.0,229
52252,6.802394763324311,29.0,True,True,False,6.396929655216146,8.1886891244442,372
52266,7.90100705199242,1.0,True,False,True,8.070906088787819,0.0,205
52336,7.3777589082278725,28.0,True,False,True,7.090076835776092,0.0,336
52473,6.551080335043404,10.0,True,True,False,7.7406644019172415,0.0,146
52490,7.549609165154532,27.0,False,False,True,6.396929655216146,9.425451751593128,342
52611,7.24422751560335,37.0,True,False,True,7.824046010856292,0.0,146
52613,7.549609165154532,29.0,False,True,True,7.090076835776092,9.400960731584833,330
52663,7.90100705199242,9.0,True,False,True,6.684611727667927,7.003065458786462,350
52690,7.313220387090301,28.0,False,True,True,7.600902459542082,0.0,400
52778,7.9724660159745655,1.0,False,True,False,6.396929655216146,9.350102314351341,445
52782,6.551080335043404,16.0,True,False,True,8.070906088787819,8.34283980427146,643
52824,6.907755278982137,42.0,False,False,False,7.003065458786462,7.170119543449628,508
52927,7.090076835776092,40.0,False,False,False,6.214608098422191,9.082507000466299,354
52983,7.937374696163295,29.0,True,False,False,8.039157390473237,7.937374696163295,523
53040,7.696212639346407,35.0,True,False,False,8.006367567650246,0.0,350
53068,7.824046010856292,24.0,False,False,True,7.824046010856292,9.517825071724143,193
53092,6.214608098422191,19.0,False,False,True,7.600902459542082,0.0,396
53173,7.7406644019172415,11.0,False,True,True,7.3777589082278725,9.568014816247999,677
53185,7.7406644019172415,9.0,False,False,False,7.313220387090301,6.907755278982137,180
53200,7.090076835776092,30.0,False,True,False,7.7406644019172415,8.294049640102028,372
53328,6.802394763324311,27.0,True,True,False,7.7406644019172415,8.268731832117737,404
53333,7.937374696163295,2.0,True,False,False,7.8632667240095735,7.937374696163295,432
53334,7.600902459542082,20.0,False,True,False,7.824046010856292,6.684611727667927,401
53334,7.937374696163295,38.0,True,True,False,7.696212639346407,7.003065458786462,614
53343,6.802394763324311,15.0,True,True,True,7.3777589082278725,9.568014816247999,694
53351,6.684611727667927,36.0,True,False,False,7.313220387090301,8.630521876723241,463
53366,8.039157390473237,42.0,True,False,False,7.438383530044307,0.0,381
53383,7.9724660159745655,15.0,True,False,False,6.551080335043404,7.003065458786462,397
53402,7.937374696163295,44.0,True,False,False,6.802394763324311,0.0,384
53523,7.696212639346407,42.0,False,False,True,7.783224016336037,0.0,382
53581,6.684611727667927,20.0,False,True,False,7.090076835776092,7.549609165154532,406
53598,7.24422751560335,12.0,False,True,True,8.101677747454572,9.574983485564092,93
53606,6.802394763324311,19.0,True,True,True,7.24422751560335,8.85366542803745,514
53744,6.684611727667927,12.0,True,False,False,6.802394763324311,7.9724660159745655,93
53765,8.101677747454572,9.0,False,True,False,7.8632667240095735,9.116029692504942,264
53844,8.070906088787819,35.0,False,True,False,8.101677747454572,0.0,510
53848,6.907755278982137,7.0,False,True,True,7.3777589082278725,0.0,298
53904,7.313220387090301,8.0,False,True,False,7.003065458786462,0.0,317
53927,7.696212639346407,9.0,True,False,True,8.101677747454572,9.148464968258095,382
54025,7.495541943884256,6.0,False,False,False,7.600902459542082,7.8632667240095735,220
54037,7.090076835776092,15.0,False,True,False,8.131530710604252,8.517193191416238,235
54059,6.684611727667927,38.0,False,True,False,6.684611727667927,9.517825071724143,182
54136,7.649692623711514,4.0,False,False,True,6.907755278982137,8.83927669058535,404
54171,7.600902459542082,33.0,True,False,True,7.313220387090301,7.495541943884256,422
54191,6.684611727667927,8.0,False,True,False,7.313220387090301,9.249561085129464,632
54298,7.003065458786462,33.0,True,True,False,7.090076835776092,0.0,310
54363,7.649692623711514,43.0,True,True,False,7.7406644019172415,0.0,368
54369,7.9724660159745655,38.0,False,False,False,6.684611727667927,8.45531778769815,399
54437,7.438383530044307,33.0,True,True,False,7.495541943884256,0.0,524
54448,6.551080335043404,13.0,True,False,True,7.7406644019172415,0.0,548
54458,6.907755278982137,38.0,False,False,True,7.090076835776092,9.400960731584833,354
54476,7.090076835776092,3.0,False,False,True,7.824046010856292,7.438383530044307,121
54522,7.649692623711514,20.0,False,False,True,7.600902459542082,6.396929655216146,491
54734,7.24422751560335,27.0,False,True,False,7.90100705199242,7.549609165154532,379
54760,8.006367567650246,12.0,False,True,False,7.003065458786462,0.0,302
54817,7.24422751560335,39.0,True,True,False,6.551080335043404,0.0,518
55096,7.937374696163295,28.0,False,False,True,6.551080335043404,0.0,608
55111,7.600902459542082,43.0,True,True,False,6.396929655216146,6.684611727667927,434
55136,7.90100705199242,32.0,False,True,True,6.551080335043404,7.9724660159745655,637
55151,6.684611727667927,26.0,False,True,True,6.214608098422191,8.45531778769815,418
55171,7.9724660159745655,45.0,False,True,False,7.170119543449628,9.305650551780507,510
55178,8.070906088787819,38.0,True,True,False,8.101677747454572,8.630521876723241,112
55182,7.090076835776092,16.0,True,True,True,6.396929655216146,8.99961934066053,407
55201,6.907755278982137,36.0,False,False,False,7.8632667240095735,8.867850063029406,275
55204,7.495541943884256,29.0,True,False,False,8.006367567650246,8.517193191416238,92
55219,8.039157390473237,45.0,True,False,True,7.600902459542082,6.907755278982137,327
55300,7.90100705199242,8.0,True,True,False,7.8632667240095735,9.350102314351341,613
55317,6.396929655216146,19.0,False,False,True,7.600902459542082,0.0,543
55344,7.090076835776092,29.0,False,True,True,8.101677747454572,5.991464547107982,636
55416,8.070906088787819,39.0,False,False,False,7.549609165154532,0.0,395
55451,6.684611727667927,36.0,True,True,True,8.131530710604252,9.38429367909962,323
55458,6.907755278982137,29.0,False,False,False,6.802394763324311,5.298317366548036,153
55471,8.006367567650246,32.0,False,True,False,7.600902459542082,7.7406644019172415,383
55509,6.551080335043404,29.0,False,True,False,8.070906088787819,9.148464968258095,509
55560,7.170119543449628,22.0,True,False,False,7.90100705199242,8.268731832117737,54
55642,7.495541943884256,36.0,True,False,False,6.214608098422191,9.169518377455928,512
55749,7.600902459542082,10.0,True,True,False,7.495541943884256,9.104979856318357,436
55775,7.696212639346407,1.0,False,True,False,7.090076835776092,9.116029692504942,358
55823,7.8632667240095735,35.0,False,False,True,8.070906088787819,9.648595302907339,133
55867,6.551080335043404,2.0,False,False,True,7.696212639346407,0.0,614
55996,7.9724660159745655,39.0,False,False,True,6.396929655216146,0.0,338
56048,7.170119543449628,39.0,False,True,True,7.649692623711514,8.987196820661973,245
56052,7.7406644019172415,36.0,True,True,False,7.8632667240095735,9.082507000466299,542
56098,7.8632667240095735,29.0,False,True,True,7.313220387090301,8.699514748210191,323
56150,7.313220387090301,6.0,True,False,True,7.7406644019172415,8.881836305004146,578
56179,7.600902459542082,32.0,False,False,False,7.24422751560335,7.824046010856292,386
56189,7.696212639346407,37.0,True,True,False,7.696212639346407,7.438383530044307,158
56201,7.696212639346407,9.0,True,True,True,7.649692623711514,0.0,379
56219,7.438383530044307,29.0,False,False,True,6.396929655216146,9.035986984831405,252
56243,7.649692623711514,31.0,True,True,True,7.600902459542082,9.532423871145296,233
56281,7.9724660159745655,33.0,False,True,False,7.003065458786462,9.011889433252344,272
56297,7.649692623711514,34.0,False,False,True,8.070906088787819,7.170119543449628,306
56305,7.438383530044307,32.0,False,True,True,6.802394763324311,9.698920386794853,374
56305,7.696212639346407,43.0,True,True,False,6.684611727667927,8.318742252692399,399
56349,6.214608098422191,44.0,False,False,False,6.214608098422191,5.991464547107982,392
56387,8.101677747454572,20.0,True,False,True,8.039157390473237,9.457200449907708,394
56397,6.802394763324311,15.0,False,True,True,7.7406644019172415,9.159047077588632,290
56430,7.090076835776092,36.0,True,False,True,7.9724660159745655,9.035986984831405,611
56468,8.006367567650246,34.0,False,True,False,6.802394763324311,7.600902459542082,268
56500,7.9724660159745655,38.0,True,True,True,7.824046010856292,0.0,384
56509,7.090076835776092,29.0,True,True,False,8.101677747454572,9.230142999272362,427
56664,7.937374696163295,18.0,True,True,False,7.438383530044307,8.496990484098719,218
56710,8.039157390473237,10.0,True,True,False,7.8632667240095735,7.8632667240095735,445
56710,8.131530710604252,17.0,False,True,False,7.170119543449628,0.0,557
56768,7.937374696163295,27.0,False,False,False,7.495541943884256,8.648221453822641,362
56778,6.802394763324311,28.0,False,False,False,7.090076835776092,0.0,189
56807,7.170119543449628,15.0,True,False,True,7.7406644019172415,9.409191230721348,521
56807,7.696212639346407,1.0,True,False,True,6.907755278982137,0.0,207
56901,7.600902459542082,41.0,True,False,False,6.551080335043404,9.375854810453756,462
56926,7.90100705199242,23.0,False,False,False,8.039157390473237,8.006367567650246,158
56956,6.396929655216146,41.0,True,True,True,8.039157390473237,0.0,373
57040,7.549609165154532,2.0,False,True,True,7.090076835776092,8.961879012677683,482
57111,8.070906088787819,15.0,False,False,True,7.90100705199242,9.287301413112312,484
57262,8.070906088787819,21.0,False,False,False,7.549609165154532,0.0,313
57284,7.170119543449628,14.0,True,False,False,7.90100705199242,4.605170185988092,151
57288,8.070906088787819,11.0,True,False,True,7.937374696163295,0.0,91
57312,6.551080335043404,41.0,True,False,True,8.070906088787819,8.070906088787819,383
57448,6.802394763324311,33.0,False,True,True,6.802394763324311,9.615805480084347,474
57448,7.783224016336037,4.0,False,False,True,7.8632667240095735,0.0,385
57449,8.070906088787819,10.0,False,False,True,8.039157390473237,6.907755278982137,694
57459,7.438383530044307,30.0,True,True,False,6.802394763324311,8.433811582477187,186
57513,7.313220387090301,45.0,False,False,False,7.170119543449628,8.039157390473237,421
57573,6.684611727667927,11.0,False,True,True,7.696212639346407,8.83927669058535,346
57613,6.684611727667927,26.0,False,False,False,8.006367567650246,9.104979856318357,538
57630,7.438383530044307,14.0,True,True,False,7.7406644019172415,8.699514748210191,174
57635,7.696212639346407,17.0,True,True,True,7.24422751560335,9.22029070282935,224
57752,6.684611727667927,23.0,True,True,False,8.131530710604252,0.0,384
57842,7.783224016336037,32.0,False,False,True,8.131530710604252,8.101677747454572,558
57879,7.438383530044307,2.0,True,False,False,6.396929655216146,0.0,374
57888,7.495541943884256,32.0,False,False,False,7.937374696163295,0.0,354
57904,7.313220387090301,45.0,True,True,True,6.551080335043404,8.881836305004146,297
57990,6.684611727667927,31.0,True,True,True,7.600902459542082,0.0,143
58128,6.396929655216146,36.0,True,True,False,7.90100705199242,7.090076835776092,616
58170,8.101677747454572,20.0,False,False,True,6.684611727667927,0.0,309
58175,7.24422751560335,12.0,True,False,True,7.9724660159745655,9.104979856318357,388
58183,8.070906088787819,32.0,True,False,False,6.802394763324311,0.0,475
58272,7.438383530044307,39.0,True,False,False,8.131530710604252,7.313220387090301,161
58275,8.070906088787819,19.0,False,True,True,7.783224016336037,7.8632667240095735,291
58356,7.7406644019172415,34.0,True,True,True,7.649692623711514,9.230142999272362,338
58383,7.9724660159745655,2.0,True,True,True,7.9724660159745655,8.748304912379623,150
58427,8.006367567650246,24.0,True,True,False,7.438383530044307,8.732304571033183,28
58448,7.003065458786462,17.0,True,True,False,6.396929655216146,7.783224016336037,621
58522,7.3777589082278725,6.0,True,False,True,6.802394763324311,8.411832675758411,410
58604,7.824046010856292,34.0,False,True,True,7.783224016336037,8.699514748210191,481
58608,6.214608098422191,34.0,False,False,True,8.131530710604252,0.0,403
58620,7.8632667240095735,22.0,False,False,False,7.438383530044307,7.438383530044307,598
58634,7.90100705199242,27.0,True,False,False,7.438383530044307,9.350102314351341,308
58672,7.3777589082278725,13.0,False,True,False,7.3777589082278725,0.0,600
58852,6.214608098422191,14.0,True,False,True,6.907755278982137,8.101677747454572,484
58874,7.696212639346407,0.0,True,False,False,8.101677747454572,0.0,388
58932,7.495541943884256,4.0,False,False,False,7.313220387090301,7.90100705199242,630
59007,8.070906088787819,6.0,True,True,True,8.131530710604252,0.0,457
59044,7.937374696163295,29.0,True,False,True,7.937374696163295,7.003065458786462,199
